Year,d18O,netBal,dust,Fluoride,chloride,sulfate,nitrate,sodio,amonio,potasio,magnesio,calcio,ELARRAS,RBPP-J,RLSAL-S,FDR-S,LL-Salta,RBlan-J,FLPich-S,DQESC-T,RHorq-Tuc,Puerto Cafe,Rio Motoco,Rio Cisne,La Esperanza,DDmaTD,CH4 Law,CO2 Law,DD DC ,D18-0 DC,DEx DC
572,-17.15,,23650,0.00,5.54,0.00,0.00,0.00,19.89,0.00,0.00,0.00,812,1100,613,-584,-478,3491,2188,1011,1149,854,1504,898,660,-291.09,697,279.51,-391.06,-49.85,7.76
573,-17.57,,18760,0.00,7.02,0.00,0.00,0.00,24.78,0.00,0.00,0.00,952,981,904,987,534,1199,1710,927,983,958,1105,624,916,-290.97,699.78,279.39,-390.98,-49.85,7.79
574,-18.48,,20280,0.00,7.63,1.12,0.00,0.00,25.58,0.00,0.00,0.00,970,971,877,1277,264,977,1632,813,981,967,1214,759,1055,-290.65,703.27,279.27,-390.9,-49.84,7.82
575,-19.15,,29140,0.00,4.82,0.64,2.31,0.00,21.47,3.08,0.15,0.00,885,976,-126,2159,349,1068,1624,1093,688,645,1285,703,1193,-290.17,707.35,279.17,-390.82,-49.83,7.84
576,-18.45,,16920,0.00,5.10,1.28,5.40,0.00,26.08,0.00,0.00,0.00,861,920,-53,1877,715,1642,1759,896,637,737,1293,465,1142,-289.6,711.88,279.14,-390.74,-49.82,7.87
577,-17.58,,19870,0.00,5.69,0.00,0.00,0.00,23.10,0.00,0.00,0.00,964,1168,728,1067,217,1934,2352,1344,683,631,705,958,437,-288.97,716.65,279.16,-390.66,-49.82,7.9
578,-17.08,,24780,0.00,5.28,1.12,0.00,0.00,19.99,0.00,0.00,0.00,708,1190,196,-574,-1958,2934,4525,855,142,910,1359,564,358,-288.34,721.47,279.23,-390.57,-49.81,7.92
579,-16.99,,31510,0.00,6.39,1.21,0.00,0.00,21.16,0.97,0.26,0.00,983,1161,710,752,-607,1634,3222,1309,663,1098,1003,803,510,-287.76,726.16,279.36,-390.49,-49.8,7.95
580,-16.50,,27520,0.00,12.72,1.71,0.00,0.00,29.07,0.00,0.00,0.00,992,1035,400,653,-390,1945,2974,1436,771,708,1058,1039,687,-287.26,730.57,279.59,-390.41,-49.8,7.98
581,-15.11,,17520,0.00,15.69,1.75,0.00,10.70,23.70,11.93,0.26,0.00,998,1044,754,824,-536,1142,2373,776,817,1102,1277,875,947,-286.85,734.6,280.01,-390.33,-49.79,8
582,-14.85,,16720,0.00,6.89,1.15,1.50,0.00,30.86,0.00,0.37,0.00,795,1058,-72,-153,-416,4212,2007,1541,854,672,1567,1068,711,-286.56,738.18,280.69,-390.25,-49.78,8.03
583,-16.41,,21720,0.00,10.36,2.04,3.90,0.00,40.63,0.00,0.38,0.00,1040,1045,825,786,266,1545,2178,1007,971,818,1030,1021,733,-286.38,741.31,281.59,-390.17,-49.78,8.06
584,-16.90,,35870,0.00,6.63,0.55,0.00,0.00,26.10,0.00,0.00,0.00,967,1033,769,554,152,2334,2219,949,1062,782,1167,930,882,-286.29,743.98,282.49,-390.09,-49.77,8.08
585,-17.03,,25540,0.00,5.60,0.00,0.00,0.00,22.53,0.00,0.00,0.00,915,1124,1223,2107,404,1618,624,978,678,459,435,861,300,-286.28,746.23,283.2,-390.01,-49.76,8.11
586,-18.10,,56560,0.25,4.94,0.94,0.00,9.92,23.30,3.55,0.00,0.00,902,1191,583,873,456,1544,2937,761,494,1044,1058,750,408,-286.33,748.09,283.68,-389.93,-49.76,8.14
587,-18.26,,27100,0.00,124.60,5.48,3.48,7.36,31.88,2.56,0.00,0.00,1127,1082,1021,1013,1145,915,1318,983,885,891,752,1277,661,-286.41,749.61,283.98,-389.85,-49.75,8.17
588,-17.94,,18100,0.00,5.95,1.26,0.00,5.75,36.54,3.04,0.00,0.00,1010,902,745,-759,1692,2522,2526,1524,1594,682,1077,1449,544,-286.51,750.83,284.16,-389.76,-49.74,8.19
589,-17.48,,26830,0.00,6.13,0.55,0.00,0.00,21.72,0.00,0.00,0.64,667,1125,271,-2835,2037,5636,-312,1431,2345,631,1794,1134,732,-286.63,751.78,284.28,-389.68,-49.74,8.22
590,-17.43,,47340,0.00,7.04,0.00,0.00,0.00,25.75,3.29,0.00,0.00,822,904,399,-1162,1123,3600,2292,1281,1916,401,1160,1132,583,-286.74,752.52,284.35,-389.6,-49.73,8.25
591,-18.32,,26450,0.00,7.87,0.00,2.95,0.00,25.17,0.00,0.16,0.00,909,1090,977,-698,1723,4083,135,1108,1767,853,1704,1193,865,-286.85,753.06,284.39,-389.52,-49.72,8.27
592,-18.27,,22620,0.00,7.07,0.00,0.00,0.00,22.72,0.00,0.00,0.00,1084,1095,755,-688,1696,2087,1186,1507,1710,837,1375,1577,812,-286.95,753.43,284.41,-389.44,-49.72,8.3
593,-17.08,,14610,0.00,56.86,2.03,9.24,43.68,25.82,59.29,0.74,3.56,937,1043,930,-227,775,3084,1382,1002,1478,796,1414,1028,797,-287.04,753.65,284.41,-389.36,-49.71,8.33
594,-16.21,,38220,0.00,7.38,0.00,5.74,0.00,29.10,0.00,0.00,0.00,1168,1353,437,-332,1561,1119,1206,1639,1769,579,1285,1611,880,-287.12,753.73,284.4,-389.28,-49.7,8.35
595,-16.85,,38260,0.00,7.09,0.54,3.07,0.00,26.56,0.00,0.00,0.00,1006,967,685,1569,617,761,1189,688,1166,948,1410,1079,1172,-287.18,753.68,284.38,-389.2,-49.7,8.38
596,-18.16,,35860,0.00,7.41,0.00,0.00,0.00,26.13,0.00,0.00,0.00,1187,1390,722,324,1663,-1285,547,1982,1788,928,1712,1908,1158,-287.23,753.52,284.35,-389.12,-49.69,8.41
597,-18.17,,27820,0.00,12.82,1.90,3.30,5.30,28.39,2.77,0.00,0.00,1022,1147,1605,22,3380,-159,-1191,1786,2273,1105,2119,1888,1105,-287.27,753.25,284.31,-389.03,-49.68,8.43
598,-18.09,,30180,0.00,10.20,0.00,2.87,0.00,29.74,0.00,0.00,0.00,904,1206,3351,388,3114,3141,498,1156,1978,839,2194,1404,1188,-287.29,752.87,284.26,-388.95,-49.68,8.46
599,-18.17,,36120,0.00,10.56,1.03,3.15,0.00,34.46,0.00,0.27,0.00,940,729,3497,2508,1165,1985,2459,795,1308,1008,2354,1212,1377,-287.32,752.35,284.2,-388.87,-49.67,8.49
600,-18.09,,24720,0.00,8.55,0.69,0.00,2.61,27.46,3.69,0.14,0.00,739,877,5153,-612,2853,8547,-1607,1122,2183,894,2648,1305,1214,-287.36,752.39,284.21,-388.92,-49.68,8.49
601,-17.71,,31700,0.00,22.10,1.47,0.00,21.79,21.13,32.63,0.00,0.00,404,1659,4718,-4745,8450,10490,-4499,1614,3288,611,2394,1701,753,-287.4,752.42,284.23,-388.97,-49.68,8.49
602,-17.08,,29500,0.00,8.36,0.00,0.00,0.00,24.62,0.00,0.00,0.00,-49,1028,-203,-6009,5025,7631,-16037,1786,2753,809,2938,1167,586,-287.44,752.45,284.24,-389.02,-49.69,8.5
603,-16.76,,14480,0.00,7.88,0.00,0.00,0.00,25.50,0.00,0.00,0.00,138,905,4648,-4477,14445,13244,-14857,1738,3344,960,3032,1581,769,-287.46,752.47,284.25,-389.07,-49.7,8.5
604,-16.43,,15810,0.00,7.69,0.60,1.65,0.00,25.34,0.00,0.15,0.00,-349,1043,6868,-5833,18818,15796,-18340,1421,3249,811,3263,1694,774,-287.47,752.48,284.27,-389.12,-49.7,8.5
605,-16.04,,22480,0.00,7.24,0.00,10.75,0.00,30.54,0.00,0.00,0.00,-20,218,10546,-3942,14641,19990,-11049,755,2845,937,3593,1669,1127,-287.48,752.49,284.28,-389.17,-49.71,8.5
606,-16.48,,46440,0.00,17.86,1.60,21.03,0.00,44.08,0.00,0.25,0.00,-968,236,2957,-7242,18046,7616,-39917,1478,3200,996,3863,1506,644,-287.47,752.5,284.29,-389.22,-49.72,8.5
607,-17.78,,30990,0.00,3.24,0.00,2.45,0.00,10.85,0.00,0.00,0.00,-695,652,3033,-6941,12962,9238,-29375,1424,2832,862,3542,1423,689,-287.45,752.5,284.3,-389.27,-49.72,8.5
608,-18.14,,24120,0.00,6.60,0.00,0.00,0.00,21.64,0.00,0.00,0.00,594,1026,199,-3267,4319,6814,-8823,1219,2361,1079,2594,1116,686,-287.42,752.49,284.3,-389.32,-49.73,8.51
609,-18.39,,17590,0.00,10.03,0.00,0.00,0.00,26.24,0.00,0.00,0.00,640,985,3216,-2182,5438,9413,-6022,1361,2519,931,2574,1342,1006,-287.38,752.48,284.31,-389.37,-49.74,8.51
610,-17.28,,19420,0.00,13.42,0.00,2.38,0.00,12.16,0.00,0.00,0.00,-90,949,3853,-5510,11450,12121,-16490,1492,3067,835,3111,1447,858,-287.33,752.46,284.32,-389.42,-49.74,8.51
611,-17.38,,22980,0.00,12.13,0.00,0.00,0.00,11.44,0.00,0.00,0.00,544,1021,2038,-3018,3918,9233,-7123,1422,2533,873,2578,1228,931,-287.27,752.45,284.32,-389.47,-49.75,8.51
612,-17.77,,16890,0.00,7.19,0.00,0.00,0.00,7.49,0.00,0.00,0.00,755,920,924,-1327,-325,7202,-5382,1175,1833,971,2449,993,980,-287.19,752.42,284.32,-389.52,-49.75,8.51
613,-17.06,,16980,0.00,5.81,0.00,0.00,0.00,5.36,0.00,0.00,0.00,745,554,4135,-767,3942,9982,-6065,1030,2212,1096,2844,1283,1179,-287.1,752.39,284.33,-389.57,-49.76,8.51
614,-16.47,,15527,0.00,6.90,0.00,0.00,0.00,6.45,0.00,0.00,0.00,893,918,3041,502,3108,4685,-763,1077,1846,977,2335,1323,1263,-287,752.36,284.33,-389.62,-49.77,8.52
615,-16.58,,19500,0.00,8.62,0.00,2.58,0.00,8.35,0.00,0.00,0.52,694,1221,5659,-1450,5508,7742,-28,1202,2576,784,2605,1472,1245,-286.89,752.33,284.33,-389.67,-49.77,8.52
616,-16.99,,17267,0.00,10.69,0.00,13.03,0.00,14.05,0.00,0.00,0.52,990,993,753,1284,578,1990,801,854,1273,918,1677,1079,1294,-286.76,752.29,284.33,-389.73,-49.78,8.52
617,-16.06,,19067,0.00,12.39,0.00,6.37,0.00,12.14,0.00,0.00,0.00,986,870,521,2704,707,353,1831,659,1010,998,1759,1052,1353,-286.62,752.25,284.33,-389.78,-49.79,8.52
618,-15.95,,23153,0.00,15.75,0.00,6.43,0.00,14.90,0.00,0.00,0.00,819,1060,931,-2744,2582,4253,1800,1533,2063,822,1548,1421,551,-286.47,752.2,284.33,-389.83,-49.79,8.52
619,-17.81,,24560,0.00,14.47,0.00,14.91,0.00,21.76,0.00,0.28,0.00,649,1143,872,-3367,2663,3902,1311,1224,1850,841,1720,1017,426,-286.31,752.15,284.32,-389.88,-49.8,8.52
620,-19.19,,26160,0.37,10.59,0.00,5.97,0.00,11.83,0.00,0.00,0.00,767,1163,1125,-2592,2178,3698,595,935,1539,981,1787,963,513,-286.14,752.1,284.32,-389.93,-49.81,8.53
621,-19.12,,20560,0.00,11.46,0.00,0.99,0.00,10.99,0.00,0.00,0.00,972,1023,864,229,504,2522,1505,941,1291,821,1320,956,804,-285.97,752.04,284.32,-389.98,-49.81,8.53
622,-18.24,,27540,0.00,14.58,0.00,6.44,0.00,15.60,0.00,0.08,0.00,904,1070,839,-675,561,3509,473,850,1311,960,1665,915,884,-285.78,751.97,284.31,-390.03,-49.82,8.53
623,-17.97,,18833,0.35,20.98,0.00,9.80,0.00,22.74,0.00,0.08,0.00,939,1038,781,-215,628,2926,1694,1035,1399,775,1332,977,716,-285.59,751.91,284.31,-390.08,-49.83,8.53
624,-19.08,,18380,0.00,9.22,0.00,0.00,0.00,9.51,0.00,0.00,0.00,989,1088,908,1172,794,1266,1651,844,806,887,838,803,527,-285.4,751.83,284.3,-390.13,-49.83,8.53
625,-19.54,,22260,0.00,12.13,0.00,0.97,0.00,11.55,0.00,0.00,0.00,962,1021,669,329,334,2844,1087,960,1328,839,1469,941,882,-285.21,751.75,284.3,-390.18,-49.84,8.53
626,-18.57,,21780,0.00,13.06,0.00,0.97,0.00,12.37,4.31,0.00,0.00,885,995,567,369,-73,2586,1916,1189,1253,609,1187,659,572,-285.01,751.67,284.29,-390.23,-49.85,8.54
627,-17.53,,15140,0.00,6.57,0.00,0.00,0.00,9.77,0.00,0.00,0.00,934,1010,856,841,306,1814,1828,929,995,787,1077,572,716,-284.82,751.58,284.29,-390.28,-49.85,8.54
628,-17.02,,21330,0.00,8.86,0.00,3.50,0.00,14.29,0.00,0.15,0.00,992,972,930,922,612,1558,1468,926,1084,781,1066,820,902,-284.63,751.48,284.28,-390.33,-49.86,8.54
629,-17.37,,25000,0.00,12.51,0.00,6.32,0.00,15.91,0.00,0.30,0.00,961,977,988,948,984,991,1309,912,914,975,874,690,899,-284.45,751.37,284.27,-390.38,-49.87,8.54
630,-17.64,,16440,0.00,8.49,0.00,0.00,0.00,9.94,0.00,0.00,0.00,987,979,1024,958,874,1162,1372,853,950,898,925,783,909,-284.28,751.25,284.27,-390.43,-49.87,8.54
631,-17.59,,24907,0.00,12.95,0.00,2.94,0.00,14.00,2.84,0.00,0.00,929,919,841,1064,879,964,1238,713,991,1074,1222,661,1199,-284.12,751.13,284.26,-390.48,-49.88,8.54
632,-17.92,,24850,0.50,8.14,0.00,0.00,0.00,7.92,0.00,0.00,0.00,1003,931,1122,910,957,684,1115,763,1016,982,917,1021,1155,-283.98,750.99,284.25,-390.53,-49.88,8.55
633,-18.04,,16260,0.35,11.76,0.00,0.00,0.00,10.26,0.00,0.00,0.00,937,887,1068,634,825,739,1106,807,934,1127,807,960,1248,-283.85,750.85,284.24,-390.58,-49.89,8.55
634,-17.40,,21467,0.35,13.10,0.00,0.00,0.00,10.63,0.00,0.00,0.00,940,949,511,1370,735,845,1341,1027,826,658,1031,697,1173,-283.74,750.69,284.23,-390.63,-49.9,8.55
635,-17.14,,19113,0.19,11.88,0.35,1.12,0.00,12.36,0.00,0.10,0.00,918,853,572,1342,602,435,1341,886,893,812,1078,708,1375,-283.65,750.52,284.22,-390.68,-49.9,8.55
636,-17.00,,18220,0.29,11.16,0.53,3.49,0.00,11.98,0.00,0.16,0.00,955,927,851,1075,708,554,1252,953,902,747,933,802,1215,-283.58,750.34,284.2,-390.73,-49.91,8.55
637,-16.69,,21853,0.00,14.64,0.00,7.50,0.00,13.87,0.00,0.00,0.00,973,953,1005,775,952,490,1301,946,876,768,737,926,1173,-283.53,750.14,284.18,-390.78,-49.92,8.55
638,-16.99,,14567,0.00,14.33,0.00,9.09,0.00,14.20,0.00,0.00,0.00,937,876,714,1103,813,1015,1327,923,929,799,1058,612,1130,-283.5,749.93,284.16,-390.83,-49.92,8.56
639,-17.77,,19713,0.00,15.85,0.00,9.36,0.00,15.57,0.00,0.00,0.00,1007,987,586,1725,778,21,1382,850,1101,850,1187,1078,1329,-283.49,749.71,284.14,-390.88,-49.93,8.56
640,-18.13,,18390,0.00,17.25,0.00,13.54,0.00,19.32,0.00,0.25,0.00,937,927,700,1163,486,136,1295,839,952,825,980,947,1395,-283.5,749.46,284.12,-390.93,-49.94,8.56
641,-16.87,,17800,0.00,12.60,0.00,11.48,0.00,14.61,0.00,0.26,0.00,973,1010,1421,681,1411,489,1532,1097,659,651,408,850,1057,-283.54,749.21,284.09,-390.98,-49.94,8.56
642,-15.90,,19800,0.00,15.46,1.11,17.40,0.00,17.29,3.34,0.32,0.97,947,988,1459,665,1363,499,1595,1111,600,623,427,735,981,-283.59,748.93,284.05,-391.03,-49.95,8.56
643,-15.28,,21853,0.00,15.15,1.32,36.39,0.00,26.05,0.00,0.36,0.00,976,960,1272,772,1204,710,1225,1022,836,766,600,729,872,-283.65,748.63,284.02,-391.08,-49.96,8.56
644,-16.39,,19540,0.00,13.57,1.26,26.11,0.00,20.33,0.00,0.30,0.00,983,944,906,1011,844,1077,1307,1016,923,703,925,745,955,-283.73,748.32,283.97,-391.13,-49.96,8.57
645,-18.84,,25310,0.00,13.96,0.00,14.04,0.00,15.23,0.00,0.00,0.00,976,953,1028,910,971,1065,1296,955,907,828,842,677,908,-283.82,747.99,283.93,-391.18,-49.97,8.57
646,-19.98,,22793,0.00,13.22,0.00,22.95,0.00,17.43,0.00,0.00,0.00,974,951,888,961,705,1426,1418,933,965,812,1031,673,988,-283.91,747.64,283.87,-391.23,-49.98,8.57
647,-19.76,,32273,0.33,15.20,0.71,77.08,0.00,38.81,0.00,0.21,0.00,901,1003,-41,479,-1339,2882,652,935,951,851,1638,520,831,-284.02,747.27,283.81,-391.28,-49.98,8.57
648,-19.66,,22633,0.00,34.43,2.35,197.82,0.00,106.00,2.32,0.45,0.00,947,880,-18,2154,572,1715,1467,663,800,996,1669,643,1322,-284.12,746.88,283.75,-391.33,-49.99,8.57
649,-19.08,,23127,0.00,15.05,0.00,38.83,0.00,23.89,0.00,0.09,0.00,963,868,73,2257,-27,2241,1361,801,918,946,1850,845,1307,-284.22,746.48,283.68,-391.39,-50,8.58
650,-19.22,,30310,0.00,14.54,0.00,7.63,0.00,13.28,0.00,0.28,0.00,972,931,270,1494,154,2662,553,828,1032,993,1850,956,1184,-284.33,746.05,283.6,-391.44,-50,8.58
651,-19.19,,20447,0.00,11.70,0.00,0.00,0.00,10.52,0.00,0.00,0.00,984,770,-222,3274,1527,-521,2132,371,735,1174,1865,1048,1488,-284.42,745.61,283.51,-391.49,-50.01,8.58
652,-18.35,,12747,0.00,10.75,0.00,0.00,0.00,10.52,0.00,0.00,0.00,907,969,258,-841,1082,3375,2461,1595,1633,623,1215,1186,478,-284.52,745.15,283.42,-391.54,-50.01,8.58
653,-18.04,,17573,0.00,4.95,0.00,2.22,0.00,15.70,0.00,0.00,0.00,838,1189,560,-1084,830,2734,2709,892,924,995,1438,886,235,-284.6,744.68,283.33,-391.59,-50.02,8.58
654,-18.56,,28787,0.00,12.92,1.29,18.74,0.00,13.36,2.06,0.48,0.85,824,1121,380,-2269,2731,4776,1078,1831,1951,870,1713,1362,520,-284.68,744.2,283.23,-391.64,-50.03,8.58
655,-17.37,,17000,0.51,21.68,4.32,192.50,8.03,73.97,3.74,1.97,1.91,956,1033,228,-446,749,3322,1891,1551,1523,673,1325,1147,617,-284.75,743.71,283.12,-391.69,-50.03,8.59
656,-16.98,,24260,0.33,26.11,7.38,235.58,10.14,96.77,8.60,4.23,2.97,895,1060,333,-1046,1056,3564,2369,1501,1483,759,1368,1156,542,-284.82,743.2,283.02,-391.74,-50.04,8.59
657,-17.80,,37520,0.00,13.13,2.80,36.08,4.08,30.05,2.19,1.49,1.10,1057,985,167,-1118,1562,3070,2057,2304,1786,672,1305,1494,628,-284.87,742.7,282.91,-391.79,-50.05,8.59
658,-18.09,,25440,0.00,14.88,1.10,7.93,0.00,39.65,0.00,0.19,0.00,681,1023,-478,-2270,798,4798,1935,1786,1859,591,1548,1076,493,-284.93,742.18,282.81,-391.84,-50.05,8.59
659,-18.15,,24050,0.00,12.90,0.00,4.52,0.00,33.55,0.00,0.28,0.00,708,1101,-323,-2282,1441,5578,656,1882,1908,684,1767,1167,575,-284.98,741.67,282.71,-391.89,-50.06,8.59
660,-17.96,,28567,0.00,12.28,0.00,2.95,0.00,38.24,0.00,0.30,0.00,899,1114,-238,-1100,1090,4198,1234,2032,1803,591,1548,1274,753,-285.03,741.16,282.61,-391.94,-50.07,8.59
661,-17.90,,25127,0.00,13.12,1.53,4.72,0.00,34.61,0.00,0.13,0.00,889,1088,4,-946,990,4260,1131,1727,1533,765,1630,1184,768,-285.08,740.65,282.52,-391.99,-50.07,8.6
662,-18.13,,15960,0.00,8.30,0.00,0.00,0.00,31.86,0.00,0.00,0.00,670,680,-282,-4038,1979,4969,3902,3175,2468,572,1403,1585,243,-285.14,740.18,282.45,-392.04,-50.08,8.6
663,-17.46,,28247,0.00,10.25,0.00,1.10,0.00,34.00,0.00,0.12,0.00,910,1105,242,-435,342,3138,3660,1539,907,780,1176,1124,355,-286.09,738.07,281.26,-391.82,-50.02,8.35
664,-16.80,,27310,0.00,11.74,0.00,4.72,0.00,32.98,0.00,0.19,0.00,1111,1107,427,33,506,1482,2904,1640,975,981,1376,1423,695,-288.02,729.22,280.06,-391.59,-49.96,8.1
665,-17.02,,27893,0.00,14.04,0.00,11.46,0.00,37.52,0.00,0.18,0.00,1447,927,965,1011,1396,691,1612,2265,1159,704,752,1614,671,-290.13,708.98,279.31,-391.37,-49.9,7.85
666,-17.63,,19220,0.00,8.08,0.00,6.05,0.00,27.20,0.00,0.00,0.00,1121,1113,2022,857,1007,713,266,1109,910,758,310,1157,805,-289.99,684.58,280.04,-391.14,-49.84,7.6
667,-17.26,,28930,0.00,8.91,0.00,3.78,0.00,26.69,0.00,0.00,0.00,1149,1028,971,1112,1163,1028,930,1395,1382,775,796,1634,685,-283.94,673.72,281.24,-390.92,-49.78,7.35
668,-17.22,,25393,0.00,11.20,0.00,4.32,0.00,36.47,0.00,0.21,0.00,1018,1061,1090,1206,966,858,1017,957,1101,760,607,1296,760,-278.02,672.04,281.62,-390.69,-49.72,7.1
669,-17.39,,25090,0.00,9.95,0.00,3.57,0.00,33.12,0.00,0.00,0.00,1025,1146,1027,1431,901,1108,988,916,1105,895,721,1497,1057,-278.93,671.16,281.21,-390.47,-49.66,6.85
670,-16.96,,34633,0.00,9.11,0.00,1.81,0.00,33.01,0.00,0.10,0.00,956,1114,951,1239,1193,2110,1322,1034,2199,663,1097,1129,794,-281.1,669.41,280.99,-390.24,-49.61,6.61
671,-17.46,,22973,0.00,9.46,0.00,0.00,0.00,30.64,0.00,0.10,0.00,977,1046,1040,1294,1090,920,1039,861,1221,769,678,1134,956,-283.53,668.14,280.74,-390.02,-49.55,6.36
672,-17.67,,22400,0.00,10.46,0.00,2.67,0.00,31.84,0.00,0.00,0.00,1051,1119,1269,1220,546,1800,992,872,848,957,482,1591,1044,-286.38,667.2,280.23,-389.79,-49.49,6.11
673,-17.59,,32267,0.00,9.39,0.00,1.83,0.00,30.26,0.00,0.12,0.00,964,986,1101,1999,1038,760,1029,309,1182,1207,980,1326,1222,-286.57,666.6,278.85,-389.57,-49.43,5.86
674,-18.65,,35840,0.00,10.88,0.00,5.50,0.00,35.30,0.00,0.29,0.00,1051,1133,86,3514,595,-669,1326,161,1329,1072,1015,1590,1405,-281.95,668.66,277.27,-389.34,-49.37,5.61
675,-19.70,,20390,0.00,10.93,0.00,5.66,0.00,32.09,0.00,0.00,0.00,995,1121,-97,2692,64,297,2063,282,1101,1149,1376,1391,988,-277.66,686.22,276.94,-389.12,-49.31,5.36
676,-18.86,,27820,0.00,12.61,1.14,8.15,0.00,36.63,0.00,0.00,0.00,1039,1108,-80,2689,-288,-276,2239,1082,1056,807,1003,1381,905,-274.46,698.87,276.92,-388.89,-49.25,5.11
677,-17.20,,36400,0.00,10.64,0.54,9.21,0.00,31.52,0.00,0.00,0.00,983,1062,-434,3938,469,-1320,1325,282,1340,1008,1376,1272,1067,-278.78,680.13,276.96,-389.22,-49.33,5.43
678,-17.06,,19607,0.00,12.44,2.13,22.53,0.00,38.93,1.98,0.43,0.94,1077,1168,325,2277,1104,430,1141,1244,1999,814,1223,1588,851,-284.79,666.49,277.93,-389.56,-49.41,5.75
679,-18.64,,20467,0.00,12.84,3.45,57.75,0.00,55.86,0.00,0.78,1.22,981,1112,1972,917,836,725,694,929,985,769,223,1115,785,-285.62,666.01,279.99,-389.89,-49.49,6.07
680,-18.28,,13290,0.00,15.25,0.93,69.78,0.00,66.82,0.00,0.22,0.00,1036,1068,1087,1339,940,860,944,958,1144,723,557,1323,697,-280.87,667.04,280.73,-390.23,-49.58,6.38
681,-18.09,,16330,0.00,15.51,0.60,68.91,0.00,68.02,0.00,0.13,0.00,981,1135,1337,852,235,1241,1568,908,944,806,298,1348,916,-277.51,670.44,280.9,-390.56,-49.66,6.7
682,-18.29,,22553,0.00,15.57,0.40,73.23,0.00,78.03,0.00,0.08,0.00,909,983,1329,753,762,845,1420,814,1003,909,376,1088,1064,-275.36,673.68,281.33,-390.89,-49.74,7.02
683,-18.66,0.951,25640,0.00,18.95,0.00,53.18,0.00,68.95,0.00,0.43,0.00,931,925,1018,652,877,1140,1059,606,960,1071,682,1245,1290,-281.02,676.33,281.06,-391.23,-49.82,7.34
684,-18.05,0.951,24060,0.00,21.11,0.00,43.10,0.00,64.36,0.00,0.29,0.00,1081,1145,894,474,955,918,1558,820,1149,882,619,1474,1410,-287.64,699.68,279.59,-391.56,-49.9,7.66
685,-17.60,0.950,30820,0.00,22.89,0.00,39.84,0.00,74.66,0.00,0.00,0.00,1403,1019,684,1053,921,163,2170,2231,1137,791,956,1570,846,-287.6,729.5,279.97,-391.89,-49.98,7.98
686,-16.91,0.950,23750,0.00,17.56,0.00,30.85,0.00,65.16,0.00,0.00,0.00,1010,1079,1568,850,1001,881,871,1402,1070,802,623,631,777,-285.98,737.87,281.49,-392.23,-50.07,8.3
687,-16.22,1.509,36707,0.00,16.24,0.00,16.55,0.00,52.79,0.00,0.00,0.00,1059,1047,1571,649,1026,587,562,1364,1058,838,294,1026,882,-286.63,735.87,282.27,-392.56,-50.15,8.61
688,-16.40,2.402,33992,0.00,13.70,0.00,22.62,0.00,52.06,0.00,0.29,0.53,911,919,1697,1012,1167,387,1770,1259,926,830,282,842,1165,-288.42,736.86,283.96,-392.9,-50.23,8.93
689,-16.88,0.949,35790,0.00,22.35,0.00,71.49,0.00,106.67,0.00,0.29,0.00,1104,983,1128,868,1048,904,1190,1104,874,870,898,1056,900,-288.16,742.9,284.53,-393.23,-50.31,9.25
690,-17.58,0.949,24900,0.00,17.15,0.00,18.44,0.00,57.24,0.00,0.00,0.00,1061,956,1176,846,1156,715,1170,1036,817,824,702,1046,982,-284.71,737.57,284.4,-392.55,-50.24,9.34
691,-18.40,1.507,27453,0.23,14.53,0.00,4.74,0.00,37.36,0.00,0.00,0.00,1098,962,1141,769,1025,519,1122,1166,950,919,823,1128,1093,-284.28,722.33,281.68,-391.86,-50.16,9.43
692,-20.41,1.953,23290,0.17,10.44,0.99,0.00,0.00,27.05,0.00,0.37,0.84,1270,1047,882,331,902,183,1226,1790,1001,816,851,1378,1120,-284.96,701.22,278.99,-391.18,-50.09,9.52
693,-20.41,0.837,22150,0.00,10.06,2.83,0.00,0.00,29.11,0.00,0.43,0.80,966,957,70,493,182,1782,1408,973,721,836,1442,898,1258,-282.76,684.06,278.38,-390.49,-50.01,9.61
694,-19.66,0.948,39640,0.00,10.16,3.68,0.00,0.00,28.92,0.00,0.46,1.60,977,1097,985,1465,643,1729,1917,932,726,768,760,884,695,-281.87,674.57,279.68,-389.81,-49.94,9.7
695,-18.87,0.613,24870,0.00,6.89,5.31,0.00,0.00,26.22,0.00,0.49,1.77,924,969,1299,636,509,2059,1783,1203,1247,615,933,686,855,-282,673,280.74,-389.12,-49.86,9.79
696,-18.71,0.947,41730,0.00,7.01,4.67,0.00,0.00,25.10,0.00,0.40,1.53,956,963,1328,348,749,1787,1594,1035,1239,729,996,833,980,-282.15,676.32,281.01,-388.44,-49.79,9.88
697,-18.46,1.226,23628,0.00,10.64,4.77,0.00,0.00,26.66,0.00,0.39,2.39,951,924,1294,225,815,1443,1428,874,1149,889,1094,892,1043,-284.21,676.82,281.08,-387.76,-49.72,9.97
698,-18.52,0.613,29780,0.00,14.44,6.14,4.89,0.00,40.32,0.00,0.53,2.22,922,954,1233,750,670,1169,1831,885,1000,922,980,708,883,-285.56,676.97,281.06,-387.07,-49.64,10.06
699,-18.26,1.837,20783,0.00,16.19,5.37,11.83,0.00,43.11,0.00,0.39,1.49,987,1073,1469,341,930,797,1202,985,1102,692,780,1065,1062,-288.07,677.26,280.98,-386.39,-49.57,10.15
